competencia;vencimento;data_pagamento;valor_original;valor_pago;id_cliente
2017/05;11/08/2017;11/08/2017;129,9;143,96;1008290073
2017/07;11/08/2017;11/08/2017;129,9;143,61;1008290073
2017/06;10/06/2017;05/06/2017;199,8;199,8;1008310015
2017/02;10/02/2017;31/01/2017;279,6;279,6;1008310015
2017/03;10/03/2017;08/03/2017;251,64;251,64;1008310015
2016/10;10/10/2016;10/10/2016;279,6;279,6;1008310015
2016/12;16/12/2016;15/12/2016;279,6;279,6;1008310015
2017/04;10/04/2017;07/04/2017;279,6;279,6;1008310015
2017/07;10/07/2017;07/07/2017;199,8;199,8;1008310015
2017/05;10/05/2017;10/05/2017;199,8;199,8;1008310015
2016/11;02/12/2016;01/12/2016;279,6;279,6;1008310015
2017/01;13/01/2017;13/01/2017;279,6;279,6;1008310015
2017/08;10/08/2017;09/08/2017;199,8;199,8;1008310015
2016/11;25/11/2016;25/11/2016;129,9;129,9;1008320088
2016/10;27/10/2016;27/10/2016;129,9;129,9;1008320088
2017/05;25/05/2017;23/05/2017;129,9;129,9;1008320088
2017/04;25/04/2017;25/04/2017;129,9;129,9;1008320088
2017/03;25/03/2017;24/03/2017;129,9;129,9;1008320088
2016/12;25/12/2016;26/12/2016;129,9;129,9;1008320088
2017/02;25/02/2017;24/02/2017;129,9;129,9;1008320088
2017/01;25/01/2017;24/01/2017;129,9;129,9;1008320088
2017/06;25/06/2017;26/06/2017;129,9;129,9;1008320088
2017/07;25/07/2017;21/07/2017;129,9;129,9;1008320088
2016/11;25/11/2016;25/11/2016;259,8;259,8;1008340011
2017/05;25/05/2017;25/05/2017;259,8;259,8;1008340011
2017/03;25/03/2017;15/03/2017;233,82;233,82;1008340011
2017/04;25/04/2017;20/04/2017;259,8;259,8;1008340011
2016/10;25/10/2016;25/10/2016;259,8;259,8;1008340011
2016/12;25/12/2016;23/12/2016;259,8;259,8;1008340011
2017/02;25/02/2017;15/02/2017;259,8;259,8;1008340011
2017/01;25/01/2017;25/01/2017;259,8;259,8;1008340011
2017/06;25/06/2017;23/06/2017;259,8;259,8;1008340011
2017/07;25/07/2017;25/07/2017;259,8;259,8;1008340011
2017/06;10/06/2017;12/06/2017;89,9;89,9;1008370000
2017/04;18/04/2017;20/04/2017;89,9;99,12;1008370000
2017/03;22/03/2017;22/03/2017;89,9;99,24;1008370000
2017/05;10/05/2017;10/05/2017;89,9;89,9;1008370000
2017/02;23/02/2017;23/02/2017;89,9;99,06;1008370000
2016/12;10/12/2016;12/12/2016;89,9;89,9;1008370000
2016/11;10/11/2016;17/11/2016;89,9;99,1;1008370000
2016/10;10/10/2016;10/10/2016;89,9;89,9;1008370000
2017/07;10/07/2017;10/07/2017;89,9;89,9;1008370000
2017/01;10/01/2017;10/01/2017;89,9;89,9;1008370000
2017/08;25/08/2017;25/08/2017;101,79;112,46;1008370000
2017/05;31/05/2017;31/05/2017;159,8;176,88;1008400014
2017/01;08/03/2017;08/03/2017;178,78;178,78;1008400014
2016/10;11/11/2016;10/11/2016;259,8;288,09;1008400014
2017/02;10/02/2017;15/02/2017;159,8;176,03;1008400014
2017/03;28/03/2017;27/03/2017;159,8;176,72;1008400014
2016/12;10/12/2016;22/12/2016;159,8;176,38;1008400014
2016/11;11/11/2016;11/11/2016;159,8;175,83;1008400014
2017/04;23/05/2017;22/05/2017;159,8;178,04;1008400014
2017/06;14/08/2017;11/08/2017;319,6;319,6;1008400014
2016/11;25/11/2016;25/11/2016;89,9;89,9;1008420031
2017/04;25/04/2017;27/04/2017;124,85;124,85;1008420031
2017/05;25/05/2017;25/05/2017;112,37;112,37;1008420031
2017/03;25/03/2017;06/03/2017;119,95;119,95;1008420031
2017/03;29/03/2017;29/03/2017;79,9;88,01;1008420031
2016/10;25/10/2016;25/10/2016;89,9;89,9;1008420031
2016/12;27/12/2016;27/12/2016;89,9;98,94;1008420031
2017/02;25/02/2017;24/02/2017;89,9;89,9;1008420031
2017/01;25/01/2017;25/01/2017;89,9;89,9;1008420031
2017/06;25/06/2017;23/06/2017;169,8;169,8;1008420031
2017/07;26/07/2017;26/07/2017;169,8;186,83;1008420031
2017/02;25/02/2017;02/03/2017;209,7;232,07;1008430002
2016/10;15/12/2016;15/12/2016;209,7;209,7;1008430002
2016/09;14/12/2016;14/12/2016;209,7;209,7;1008430002
2016/12;14/12/2016;14/12/2016;209,7;230,95;1008430002
2016/11;14/12/2016;14/12/2016;209,7;233,05;1008430002
2017/01;10/01/2017;19/01/2017;209,7;231,3;1008430002
2017/02;10/02/2017;14/02/2017;109,9;121,05;1008440067
2017/03;10/03/2017;10/03/2017;109,9;109,9;1008440067
2016/10;18/11/2016;10/10/2016;69,9;77,78;1008440067
2017/05;10/05/2017;09/05/2017;109,9;109,9;1008440067
2016/12;10/12/2016;13/12/2016;54,95;60,5;1008440067
2017/04;10/04/2017;07/04/2017;109,9;109,9;1008440067
2016/11;10/11/2016;08/11/2016;69,9;69,9;1008440067
2017/01;10/01/2017;13/01/2017;109,9;121,01;1008440067
2017/02;18/11/2016;21/11/2016;255,68;261,68;1008450020
2017/06;30/09/2016;30/09/2016;287,68;287,68;1008450020
2016/10;17/10/2016;17/10/2016;305,68;305,68;1008450020
2016/11;25/11/2016;21/11/2016;89,9;89,9;1008460092
2017/04;25/04/2017;19/04/2017;80,91;80,91;1008460092
2017/03;25/03/2017;22/03/2017;80,91;89,9;1008460092
2016/10;25/10/2016;25/10/2016;89,9;89,9;1008460092
2016/12;25/12/2016;22/12/2016;89,9;89,9;1008460092
2017/02;25/02/2017;14/02/2017;89,9;89,9;1008460092
2017/06;25/06/2017;19/06/2017;89,9;89,9;1008460092
2017/05;25/05/2017;08/05/2017;89,9;89,9;1008460092
2017/01;25/01/2017;18/01/2017;89,9;89,9;1008460092
2017/07;25/07/2017;18/07/2017;89,9;89,9;1008460092
2017/05;10/12/2016;12/12/2016;351,68;351,68;1008490081
2016/09;10/10/2016;10/10/2016;373,66;373,66;1008490081
2017/01;16/11/2016;16/11/2016;351,68;351,68;1008490081
2017/01;16/11/2016;16/11/2016;351,68;351,68;1008490081
2017/06;10/06/2017;07/06/2017;129,9;129,9;1008500060
2017/02;04/04/2017;08/03/2017;129,9;145,16;1008500060
2017/05;10/05/2017;02/05/2017;129,9;129,9;1008500060
2017/03;21/03/2017;21/03/2017;129,9;143,36;1008500060
2017/01;18/01/2017;18/01/2017;129,9;129,9;1008500060
2016/12;10/12/2016;12/12/2016;129,9;129,9;1008500060
2017/07;10/07/2017;06/07/2017;129,9;129,9;1008500060
2017/04;10/04/2017;10/04/2017;129,9;129,9;1008500060
2016/11;10/11/2016;10/11/2016;129,9;129,9;1008500060
2016/10;10/10/2016;10/10/2016;129,9;129,9;1008500060
2017/08;10/08/2017;04/08/2017;153,49;153,49;1008500060
2017/06;10/06/2017;12/06/2017;62,91;62,91;1008510022
2017/03;10/03/2017;14/03/2017;62,91;69,28;1008510022
2017/05;10/05/2017;02/05/2017;62,91;62,91;1008510022
2016/12;12/11/2016;14/11/2016;188,73;207,84;1008510022
2016/09;30/09/2016;30/09/2016;195,72;195,72;1008510022
2017/07;10/07/2017;10/07/2017;62,91;62,91;1008510022
2017/04;13/04/2017;14/04/2017;62,91;69,26;1008510022
2017/08;10/08/2017;02/08/2017;62,91;62,91;1008510022
2016/10;28/10/2016;28/10/2016;239,8;239,8;1008540011
2016/12;10/12/2016;12/12/2016;139,8;139,8;1008540011
2016/11;10/11/2016;07/11/2016;139,8;139,8;1008540011
2017/06;10/06/2017;09/03/2017;239,9;239,9;1008540011
2017/07;28/08/2017;28/08/2017;1248;1248;1008540011
2017/02;08/03/2017;31/01/2017;89,9;99,66;1008560046
2017/03;10/03/2017;03/03/2017;89,9;89,9;1008560046
2016/12;10/12/2016;02/12/2016;89,9;89,9;1008560046
2016/11;10/11/2016;08/11/2016;89,9;89,9;1008560046
2016/10;10/10/2016;10/10/2016;44,95;44,95;1008560046
2017/01;10/01/2017;04/01/2017;89,9;89,9;1008560046
2017/04;21/07/2017;21/07/2017;101,9;101,9;1008560046
2017/06;10/12/2016;30/09/2016;223,68;223,68;1008580071
2016/10;13/10/2016;20/10/2016;223,68;246,04;1008580071
2017/02;25/11/2016;25/11/2016;223,68;223,68;1008580071
2017/01;10/01/2017;09/01/2017;159,8;159,8;1008590034
2017/05;10/05/2017;02/05/2017;143,82;143,82;1008590034
2017/03;10/03/2017;06/03/2017;142,82;142,82;1008590034
2016/12;10/12/2016;08/12/2016;159,8;159,8;1008590034
2017/04;12/04/2017;20/04/2017;159,8;175,88;1008590034
2016/11;10/11/2016;08/11/2016;159,8;159,8;1008590034
2016/10;10/10/2016;11/10/2016;159,8;175,83;1008590034
2017/02;10/02/2017;01/02/2017;159,8;159,8;1008590034
2016/10;10/10/2016;18/10/2016;129,9;143,21;1008650037
2016/12;10/12/2016;16/12/2016;129,9;143,13;1008650037
2016/11;10/11/2016;07/11/2016;129,9;129,9;1008650037
2017/01;10/01/2017;04/01/2017;129,9;129,9;1008650037
2017/06;10/06/2017;08/06/2017;89,8;89,8;1008670062
2017/07;10/07/2017;07/07/2017;166,94;166,94;1008670062
2017/05;10/05/2017;08/05/2017;80,82;80,82;1008670062
2017/03;10/03/2017;06/03/2017;89,8;89,8;1008670062
2016/12;10/12/2016;05/12/2016;134,8;134,8;1008670062
2017/04;10/04/2017;10/04/2017;400,81;400,81;1008670062
2016/11;10/11/2016;07/11/2016;89,8;89,8;1008670062
2016/10;10/10/2016;10/10/2016;89,8;89,8;1008670062
2017/01;10/01/2017;09/01/2017;114,8;114,8;1008670062
2017/02;10/02/2017;10/02/2017;89,8;89,8;1008670062
2017/06;10/06/2017;05/06/2017;69,9;69,9;1008680025
2017/02;10/02/2017;01/02/2017;69,9;69,9;1008680025
2017/03;10/03/2017;03/03/2017;62,91;62,91;1008680025
2016/10;10/10/2016;10/10/2016;69,9;69,9;1008680025
2017/05;10/05/2017;04/05/2017;62,91;62,91;1008680025
2016/12;10/12/2016;02/12/2016;69,9;69,9;1008680025
2017/07;10/07/2017;03/07/2017;69,9;69,9;1008680025
2016/11;10/11/2016;03/11/2016;69,9;69,9;1008680025
2017/04;10/04/2017;05/04/2017;69,9;69,9;1008680025
2017/01;10/01/2017;03/01/2017;69,9;69,9;1008680025
2017/08;10/08/2017;02/08/2017;69,9;69,9;1008680025
2017/06;10/06/2017;05/06/2017;162,25;162,25;1008690098
2017/07;10/07/2017;10/07/2017;602,05;602,05;1008690098
2017/05;10/05/2017;09/05/2017;186,53;186,53;1008690098
2017/03;10/03/2017;06/03/2017;162,25;162,25;1008690098
2016/12;10/12/2016;12/12/2016;162,25;162,25;1008690098
2017/04;10/04/2017;10/04/2017;162,25;162,25;1008690098
2016/11;10/11/2016;10/11/2016;162,25;162,25;1008690098
2016/10;10/10/2016;10/10/2016;162,25;162,25;1008690098
2017/01;10/01/2017;10/01/2017;162,25;162,25;1008690098
2017/02;15/02/2017;01/02/2017;162,25;162,25;1008690098
2017/02;15/02/2017;01/02/2017;162,25;162,25;1008690098
2017/08;10/08/2017;10/08/2017;71,73;71,73;1008690098
2016/11;25/11/2016;25/11/2016;109,9;109,9;1008710030
2017/05;25/05/2017;25/05/2017;109,9;109,9;1008710030
2017/03;03/04/2017;03/04/2017;98,91;109,09;1008710030
2017/04;08/05/2017;08/05/2017;109,9;121,36;1008710030
2016/10;25/10/2016;07/11/2016;69,9;77,15;1008710030
2016/12;25/12/2016;09/01/2017;109,9;121,49;1008710030
2017/02;25/02/2017;15/02/2017;109,9;109,9;1008710030
2017/06;25/06/2017;26/06/2017;109,9;109,9;1008710030
2017/01;25/01/2017;02/02/2017;109,9;121,21;1008710030
2017/07;25/07/2017;25/07/2017;109,9;109,9;1008710030
2017/05;10/05/2017;30/09/2016;351,68;351,68;1008730065
2017/01;10/01/2017;30/09/2016;351,68;351,68;1008730065
2016/09;12/12/2016;12/12/2016;351,68;351,68;1008730065
2017/06;10/06/2017;06/06/2017;69,9;69,9;1008750091
2017/02;10/02/2017;03/02/2017;69,9;69,9;1008750091
2017/05;10/05/2017;05/05/2017;62,91;62,91;1008750091
2017/03;10/03/2017;06/03/2017;69,9;69,9;1008750091
2017/01;10/01/2017;06/01/2017;69,9;69,9;1008750091
2016/12;10/12/2016;07/12/2016;69,9;69,9;1008750091
2017/04;10/04/2017;06/04/2017;69,9;69,9;1008750091
2016/11;10/11/2016;07/11/2016;62,71;62,71;1008750091
2017/07;10/07/2017;10/07/2017;69,9;69,9;1008750091
2016/10;20/10/2016;20/10/2016;69,9;77,09;1008750091
2017/08;10/08/2017;07/08/2017;79,15;79,15;1008750091
2017/06;10/06/2017;08/06/2017;69,9;69,9;1008760053
2017/02;10/02/2017;31/01/2017;69,9;69,9;1008760053
2017/05;10/05/2017;05/05/2017;62,91;62,91;1008760053
2017/03;10/03/2017;06/03/2017;62,91;62,91;1008760053
2017/01;10/01/2017;04/01/2017;69,9;69,9;1008760053
2016/12;10/12/2016;05/12/2016;69,9;69,9;1008760053
2016/11;10/11/2016;10/11/2016;69,9;69,9;1008760053
2017/07;12/07/2017;12/07/2017;69,9;76,93;1008760053
2017/04;10/04/2017;10/04/2017;69,9;69,9;1008760053
2016/10;10/10/2016;14/10/2016;69,9;76,97;1008760053
2017/08;10/08/2017;01/08/2017;96,55;96,55;1008760053
2017/06;10/06/2017;01/06/2017;152,7;152,7;1008770016
2017/08;23/08/2017;23/08/2017;249,06;249,06;1008770016
2017/02;10/02/2017;31/01/2017;152,7;152,7;1008770016
2017/05;10/05/2017;02/05/2017;152,7;152,7;1008770016
2017/03;10/03/2017;10/03/2017;137,43;137,43;1008770016
2016/12;10/12/2016;05/12/2016;152,7;152,7;1008770016
2016/11;10/11/2016;07/11/2016;152,7;152,7;1008770016
2017/07;10/07/2017;04/07/2017;152,7;152,7;1008770016
2016/10;14/10/2016;13/10/2016;152,7;152,7;1008770016
2017/01;10/01/2017;02/01/2017;152,7;152,7;1008770016
2017/04;10/04/2017;10/04/2017;152,7;152,7;1008770016
2017/02;10/02/2017;10/02/2017;69,9;69,9;1008780089
2017/03;10/03/2017;09/03/2017;69,9;69,9;1008780089
2017/01;10/01/2017;10/01/2017;69,9;69,9;1008780089
2016/12;10/12/2016;12/12/2016;69,9;69,9;1008780089
2016/11;10/11/2016;10/11/2016;69,9;69,9;1008780089
2017/04;10/04/2017;20/04/2017;69,9;77,09;1008780089
2016/10;10/10/2016;10/10/2016;69,9;69,9;1008780089
2017/01;24/03/2017;22/03/2017;69,9;78,22;1008790041
2016/11;25/11/2016;25/11/2016;69,9;69,9;1008790041
2017/05;25/05/2017;25/05/2017;69,9;69,9;1008790041
2017/04;25/04/2017;25/04/2017;69,9;69,9;1008790041
2017/03;25/03/2017;22/03/2017;69,9;69,9;1008790041
2016/12;02/01/2017;02/01/2017;69,9;69,9;1008790041
2017/02;24/03/2017;22/03/2017;69,9;77,51;1008790041
2016/10;28/10/2016;26/10/2016;69,9;69,9;1008790041
2017/06;05/07/2017;05/07/2017;69,9;77,12;1008790041
2017/07;15/08/2017;15/08/2017;69,9;77,37;1008790041
2015/12;30/09/2016;30/09/2016;484,92;484,92;1008800021
2017/01;10/01/2017;06/01/2017;129,9;129,9;1008810093
2017/07;12/07/2017;12/07/2017;194,9;194,9;1008810093
2017/07;12/07/2017;12/07/2017;194,9;194,9;1008810093
2017/05;10/05/2017;05/05/2017;129,9;129,9;1008810093
2016/10;18/10/2016;18/10/2016;129,9;129,9;1008810093
2017/02;08/03/2017;08/03/2017;129,9;144;1008810093
2017/06;10/07/2017;07/07/2017;129,9;144,17;1008810093
2017/04;10/04/2017;07/04/2017;129,9;129,9;1008810093
2017/03;29/03/2017;29/03/2017;129,9;143,7;1008810093
2017/07;10/07/2017;07/07/2017;129,9;129,9;1008810093
2016/12;10/12/2016;12/12/2016;129,9;129,9;1008810093
2016/11;10/11/2016;10/11/2016;129,9;129,9;1008810093
2017/08;10/08/2017;08/08/2017;239,8;239,8;1008810093
2016/10;01/11/2016;01/11/2016;129,9;143,83;1008820056
2017/05;25/05/2017;30/05/2017;60,9;67,09;1008840081
2016/11;25/11/2016;30/11/2016;60,9;67,09;1008840081
2016/10;10/11/2016;10/11/2016;60,9;67,31;1008840081
2017/04;14/06/2017;14/06/2017;60,9;60,9;1008840081
2016/12;25/12/2016;29/12/2016;60,9;67,07;1008840081
2017/03;25/05/2017;24/05/2017;60,9;60,9;1008840081
2017/02;25/02/2017;09/03/2017;60,9;67,23;1008840081
2017/06;25/07/2017;24/07/2017;60,9;67,59;1008840081
2017/01;25/01/2017;15/02/2017;60,9;67,41;1008840081
2017/05;10/05/2017;28/04/2017;107,91;107,91;1008860015
2017/03;10/03/2017;06/03/2017;107,91;107,91;1008860015
2016/12;10/12/2016;08/12/2016;119,9;119,9;1008860015
2016/11;10/11/2016;10/11/2016;119,9;119,9;1008860015
2017/04;10/04/2017;10/04/2017;119,9;119,9;1008860015
2017/07;10/07/2017;10/07/2017;173,38;173,38;1008860015
2016/10;18/10/2016;18/10/2016;119,9;119,9;1008860015
2017/01;10/01/2017;10/01/2017;119,9;119,9;1008860015
2017/02;10/02/2017;31/01/2017;119,9;119,9;1008860015
2017/06;10/06/2017;09/06/2017;136,95;136,95;1008860015
2017/08;10/08/2017;10/08/2017;173,38;173,38;1008860015
2017/04;18/04/2017;20/04/2017;69,56;76,69;1008870070
2016/11;10/11/2016;10/11/2016;60,9;60,9;1008870070
2016/10;10/10/2016;10/10/2016;60,9;60,9;1008870070
2017/01;10/01/2017;10/01/2017;60,9;60,9;1008870070
2017/02;17/02/2017;17/02/2017;60,9;67,13;1008870070
2017/07;10/07/2017;10/07/2017;69,56;69,56;1008870070
2017/05;10/05/2017;10/05/2017;69,56;69,56;1008870070
2017/06;10/06/2017;12/06/2017;69,56;69,56;1008870070
2017/03;10/03/2017;10/03/2017;69,56;69,56;1008870070
2016/12;10/12/2016;12/12/2016;60,9;60,9;1008870070
2017/08;10/08/2017;10/08/2017;130;130;1008870070
2017/06;25/06/2017;26/06/2017;148,37;148,37;1008880032
2017/07;25/07/2017;25/07/2017;148,37;148,37;1008880032
2016/11;25/11/2016;25/11/2016;60,9;60,9;1008880032
2017/03;29/03/2017;29/03/2017;148,37;163,39;1008880032
2017/04;25/04/2017;25/04/2017;148,37;148,37;1008880032
2016/12;25/12/2016;26/12/2016;64,95;64,95;1008880032
2016/10;25/10/2016;25/10/2016;60,9;60,9;1008880032
2017/02;25/02/2017;01/03/2017;148,37;148,37;1008880032
2017/05;25/05/2017;25/05/2017;148,37;148,37;1008880032
2017/01;25/01/2017;25/01/2017;129,9;129,9;1008880032
2016/12;10/12/2016;05/12/2016;60,9;60,9;1008900084
2016/11;10/11/2016;04/11/2016;60,9;60,9;1008900084
2016/10;10/10/2016;10/10/2016;60,9;60,9;1008900084
2017/07;10/07/2017;03/07/2017;69,56;69,56;1008900084
2017/01;10/01/2017;03/01/2017;60,9;60,9;1008900084
2017/02;10/02/2017;01/02/2017;60,9;60,9;1008900084
2017/06;10/06/2017;05/06/2017;69,56;69,56;1008900084
2017/05;10/05/2017;02/05/2017;62,6;62,6;1008900084
2017/03;10/03/2017;02/03/2017;62,6;62,6;1008900084
2017/04;10/04/2017;06/04/2017;69,56;69,56;1008900084
2017/08;10/08/2017;02/08/2017;69,56;69,56;1008900084
2016/11;06/12/2016;05/12/2016;119,9;132,32;1008920018
2017/01;25/01/2017;25/01/2017;119,9;119,9;1008920018
2017/03;25/03/2017;14/03/2017;119,9;119,9;1008920018
2016/10;07/11/2016;04/11/2016;119,9;132,4;1008920018
2017/04;25/04/2017;13/04/2017;119,9;119,9;1008920018
2016/12;25/12/2016;23/12/2016;119,9;119,9;1008920018
2017/02;25/02/2017;24/02/2017;119,9;119,9;1008920018
2017/06;25/06/2017;19/06/2017;173,38;173,38;1008920018
2017/05;25/05/2017;25/05/2017;173,38;173,38;1008920018
2017/07;25/07/2017;17/07/2017;173,38;173,38;1008920018
2016/11;25/11/2016;25/11/2016;60,9;60,9;1008970023
2017/06;10/07/2017;10/07/2017;237,45;237,45;1008970023
2017/03;25/03/2017;27/03/2017;54,81;60,9;1008970023
2017/04;25/04/2017;25/04/2017;60,9;60,9;1008970023
2016/12;25/12/2016;13/12/2016;60,9;60,9;1008970023
2016/10;01/11/2016;01/11/2016;60,9;67,13;1008970023
2017/02;25/02/2017;13/02/2017;60,9;60,9;1008970023
2017/05;25/05/2017;25/05/2017;60,9;60,9;1008970023
2017/01;25/01/2017;25/01/2017;60,9;60,9;1008970023
2016/10;18/10/2016;18/10/2016;89,9;89,9;1008980096
2016/12;10/12/2016;20/01/2017;89,9;89,9;1008980096
2016/12;10/12/2016;09/12/2016;60,9;60,9;1008990059
2016/11;10/11/2016;08/11/2016;60,9;60,9;1008990059
2016/10;15/10/2016;13/10/2016;60,9;60,9;1008990059
2017/04;10/04/2017;06/04/2017;60,9;60,9;1008990059
2017/07;13/07/2017;14/07/2017;113,21;124,69;1008990059
2017/01;17/01/2017;17/01/2017;60,9;67,13;1008990059
2017/02;10/02/2017;10/02/2017;60,9;60,9;1008990059
2017/06;10/06/2017;09/06/2017;113,21;113,21;1008990059
2017/05;10/05/2017;10/05/2017;113,21;113,21;1008990059
2017/03;10/03/2017;09/03/2017;60,9;60,9;1008990059
2017/08;10/08/2017;09/08/2017;113,21;113,21;1008990059
2017/03;10/03/2017;10/03/2017;54,81;54,81;1009000036
2016/12;10/12/2016;12/12/2016;60,9;60,9;1009000036
2017/04;13/04/2017;18/04/2017;60,9;60,9;1009000036
2016/10;20/10/2016;19/10/2016;60,9;60,9;1009000036
2016/11;10/11/2016;10/11/2016;60,9;60,9;1009000036
2017/07;10/07/2017;10/07/2017;113,21;113,21;1009000036
2017/06;10/06/2017;12/06/2017;113,21;113,21;1009000036
2017/01;10/01/2017;10/01/2017;60,9;60,9;1009000036
2017/02;10/02/2017;01/02/2017;60,9;60,9;1009000036
2017/05;10/05/2017;10/05/2017;60,9;60,9;1009000036
2017/08;10/08/2017;10/08/2017;113,21;113,21;1009000036
2017/04;10/04/2017;07/04/2017;89,9;89,9;1009020061
2017/01;10/01/2017;06/01/2017;89,9;89,9;1009020061
2017/05;10/05/2017;09/05/2017;89,9;89,9;1009020061
2016/10;17/10/2016;14/10/2016;89,9;89,9;1009020061
2017/02;10/02/2017;10/02/2017;89,9;89,9;1009020061
2017/06;10/06/2017;08/06/2017;89,9;89,9;1009020061
2017/03;10/03/2017;07/03/2017;89,9;89,9;1009020061
2016/12;10/12/2016;07/12/2016;89,9;89,9;1009020061
2017/07;10/07/2017;06/07/2017;89,9;89,9;1009020061
2016/11;10/11/2016;09/11/2016;89,9;89,9;1009020061
2017/08;10/08/2017;09/08/2017;89,9;89,9;1009020061
2017/04;10/04/2017;10/04/2017;69,56;69,56;1009030024
2016/11;10/11/2016;10/11/2016;60,9;60,9;1009030024
2016/10;26/12/2016;27/12/2016;60,9;68,53;1009030024
2017/01;10/01/2017;05/01/2017;60,9;60,9;1009030024
2017/02;10/02/2017;10/02/2017;69,56;69,56;1009030024
2017/05;10/05/2017;04/05/2017;69,56;69,56;1009030024
2017/06;23/06/2017;23/06/2017;69,56;76,8;1009030024
2017/07;10/07/2017;10/07/2017;69,56;69,56;1009030024
2017/03;10/03/2017;10/03/2017;69,56;69,56;1009030024
2016/12;10/12/2016;12/12/2016;60,9;60,9;1009030024
2017/08;10/08/2017;10/08/2017;69,56;69,56;1009030024
2016/10;08/11/2016;10/11/2016;119,9;132,53;1009040097
2017/07;10/07/2017;10/07/2017;213,47;213,47;1009050050
2017/05;10/05/2017;10/05/2017;134,8;134,8;1009050050
2017/04;10/04/2017;10/04/2017;134,8;134,8;1009050050
2017/03;10/03/2017;10/03/2017;134,8;134,8;1009050050
2016/12;10/12/2016;12/12/2016;134,8;134,8;1009050050
2016/11;10/11/2016;16/11/2016;134,8;134,8;1009050050
2016/11;10/11/2016;16/11/2016;134,8;134,8;1009050050
2016/10;10/10/2016;10/10/2016;220;220;1009050050
2017/06;10/06/2017;12/06/2017;153,96;153,96;1009050050
2017/01;10/01/2017;16/01/2017;134,8;148,52;1009050050
2017/02;10/02/2017;16/02/2017;134,8;148,52;1009050050
2017/08;10/08/2017;25/08/2017;213,47;235,86;1009050050
2017/04;10/04/2017;07/04/2017;136,95;136,95;1009070085
2016/11;10/11/2016;07/11/2016;119,9;119,9;1009070085
2016/10;17/10/2016;14/10/2016;119,9;119,9;1009070085
2017/02;16/02/2017;16/02/2017;136,95;136,95;1009070085
2017/06;10/06/2017;12/06/2017;136,95;136,95;1009070085
2017/01;10/01/2017;03/01/2017;119,9;119,9;1009070085
2017/05;10/05/2017;05/05/2017;123,26;123,36;1009070085
2017/07;10/07/2017;07/07/2017;136,95;136,95;1009070085
2017/03;10/03/2017;06/03/2017;136,95;136,95;1009070085
2016/12;10/12/2016;05/12/2016;119,9;119,9;1009070085
2017/08;10/08/2017;10/08/2017;136,95;136,95;1009070085
2016/11;25/11/2016;25/11/2016;229,9;229,9;1009090019
2017/01;25/01/2017;24/01/2017;229,9;229,9;1009090019
2017/06;25/06/2017;26/06/2017;262,59;262,59;1009090019
2017/07;25/07/2017;25/07/2017;262,59;262,59;1009090019
2017/03;25/03/2017;27/03/2017;229,9;229,9;1009090019
2017/04;25/04/2017;25/04/2017;262,59;262,59;1009090019
2016/12;29/12/2016;29/12/2016;229,9;229,9;1009090019
2016/10;25/10/2016;25/10/2016;229,9;229,9;1009090019
2017/02;25/02/2017;24/02/2017;229,9;229,9;1009090019
2017/05;25/05/2017;25/05/2017;262,59;262,59;1009090019
2017/02;10/02/2017;27/01/2017;199,8;199,8;1009110052
2017/03;10/03/2017;03/03/2017;179,82;179,82;1009110052
2017/01;10/01/2017;03/01/2017;199,8;199,8;1009110052
2017/06;10/06/2017;08/06/2017;319,7;319,7;1009110052
2017/03;10/03/2017;03/03/2017;134,95;134,95;1009110052
2017/04;10/04/2017;07/04/2017;259,75;259,75;1009110052
2017/05;10/05/2017;02/05/2017;233,78;233,78;1009110052
2016/12;10/12/2016;05/12/2016;199,8;199,8;1009110052
2017/07;10/07/2017;06/07/2017;319,7;319,7;1009110052
2016/11;10/11/2016;07/11/2016;199,8;199,8;1009110052
2016/10;10/10/2016;10/10/2016;199,8;199,8;1009110052
2017/08;10/08/2017;07/08/2017;346,14;346,14;1009110052
2017/03;10/03/2017;04/03/2017;114,95;114,95;1009120015
2016/11;10/11/2016;09/11/2016;109,9;109,9;1009120015
2016/10;10/10/2016;11/10/2016;44,9;49,4;1009120015
2017/07;10/07/2017;04/07/2017;185,43;185,43;1009120015
2017/04;10/04/2017;07/04/2017;165,48;165,48;1009120015
2017/01;10/01/2017;10/01/2017;109,9;109,9;1009120015
2017/02;10/02/2017;03/02/2017;109,9;109,9;1009120015
2017/05;10/05/2017;11/05/2017;148,93;163,87;1009120015
2017/06;10/06/2017;08/06/2017;185,43;185,43;1009120015
2017/03;10/03/2017;08/03/2017;125,53;125,53;1009120015
